Time	Avg. Solid Temp. [K]	
0.027580645	898.59348
0.027612903	898.48469
0.027645161	898.37592
0.027677419	898.26716
0.027709677	898.1584
0.027741935	898.04966
0.027774194	897.94093
0.027806452	897.83221
0.02783871	897.7235
0.027870968	897.6148
0.027903226	897.50611
0.027935484	897.39744
0.027967742	897.28878
0.028	897.18013
0.028032258	897.07149
0.028064516	896.96287
0.028096774	896.85426
0.028129032	896.74567
0.02816129	896.63708
0.028193548	896.52852
0.028225806	896.41996
0.028258065	896.31142
0.028290323	896.20289
0.028322581	896.09438
0.028354839	895.98589
0.028387097	895.8774
0.028419355	895.76894
0.028451613	895.66048
0.028483871	895.55205
0.028516129	895.44363
0.028548387	895.33522
0.028580645	895.22683
0.028612903	895.11845
0.028645161	895.01009
0.028677419	894.90175
0.028709677	894.79342
0.028741935	894.68511
0.028774194	894.57681
0.028806452	894.46853
0.02883871	894.36027
0.028870968	894.25202
0.028903226	894.14379
0.028935484	894.03558
0.028967742	893.92738
0.029	893.8192
0.029032258	893.71103
0.029064516	893.60288
0.029096774	893.49475
0.029129032	893.38663
0.02916129	893.27853
0.029193548	893.17045
0.029225806	893.06239
0.029258065	892.95434
0.029290323	892.84631
0.029322581	892.73829
0.029354839	892.63029
0.029387097	892.52231
0.029419355	892.41435
0.029451613	892.3064
0.029483871	892.19847
0.029516129	892.09056
0.029548387	891.98266
0.029580645	891.87478
0.029612903	891.76692
0.029645161	891.65907
0.029677419	891.55125
0.029709677	891.44344
0.029741935	891.33564
0.029774194	891.22787
0.029806452	891.12011
0.02983871	891.01236
0.029870968	890.90464
0.029903226	890.79693
0.029935484	890.68924
0.029967742	890.58157
0.03	890.47391
0.030032258	890.36627
0.030064516	890.25865
0.030096774	890.15104
0.030129032	890.04345
0.03016129	889.93588
0.030193548	889.82833
0.030225806	889.72079
0.030258065	889.61327
0.030290323	889.50577
0.030322581	889.39828
0.030354839	889.29081
0.030387097	889.18336
0.030419355	889.07592
0.030451613	888.96851
0.030483871	888.8611
0.030516129	888.75372
0.030548387	888.64635
0.030580645	888.539
0.030612903	888.43166
0.030645161	888.32435
0.030677419	888.21704
0.030709677	888.10976
0.030741935	888.00249
0.030774194	887.89524
0.030806452	887.788
0.03083871	887.68078
0.030870968	887.57358
0.030903226	887.4664
0.030935484	887.35923
0.030967742	887.25208
0.031	887.14494
0.031032258	887.03782
0.031064516	886.93072
0.031096774	886.82363
0.031129032	886.71656
0.03116129	886.60951
0.031193548	886.50247
0.031225806	886.39545
0.031258065	886.28845
0.031290323	886.18146
0.031322581	886.07449
0.031354839	885.96754
0.031387097	885.8606
0.031419355	885.75368
0.031451613	885.64677
0.031483871	885.53988
0.031516129	885.43301
0.031548387	885.32616
0.031580645	885.21932
